name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes,,,,
brinco de argola pingente morango dourado,https://www.shopinlove.com.br/brinco-de-argola-pingente-morango-dourado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/75/84/f1/91b0e5e773e9581e6051957923/brinco-de-argola-pingente-morango-dourado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/75/84/f1/91b0e5e773e9581e6051957923/brinco-de-argola-pingente-morango-dourado-large-1.jpg,,BO1229-00003,In love,In love,Undefined,Undefined,,FALSE,,U,adult,adult,,,,,,,0.0,BR,FALSE,,
calca jeans elastano  bruna jeans escuro,https://www.shopinlove.com.br/calca-jeans-elastano-bruna-jeans-escuro,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/0d/07/52/31416e75c552d8649abd61e570/calca-jeans-elastano-bruna-jeans-escuro-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/0d/07/52/31416e75c552d8649abd61e570/calca-jeans-elastano-bruna-jeans-escuro-large-2.jpg,,IL3094-00092,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
colar coracaop.s i love you more dourado,https://www.shopinlove.com.br/colar-coracaop-s-i-love-you-more-dourado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/1b/57/39/e7d2d2c65587fa8a019eee15df/colar-coracaop-s-i-love-you-more-dourado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/1b/57/39/e7d2d2c65587fa8a019eee15df/colar-coracaop-s-i-love-you-more-dourado-large-1.jpg,,BO1150-00003,In love,In love,Undefined,Undefined,,FALSE,,ÚNICO,adult,adult,,,,,,,0.0,BR,FALSE,,
colar fun pingentes divertidos dourado,https://www.shopinlove.com.br/colar-fun-pingentes-divertidos-dourado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/df/57/fe/c9d3024344ab8ff0841cc2021f/colar-fun-pingentes-divertidos-dourado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/df/57/fe/c9d3024344ab8ff0841cc2021f/colar-fun-pingentes-divertidos-dourado-large-1.jpg,,BO1253-00003,In love,In love,Undefined,Undefined,,FALSE,,U,adult,adult,,,,,,,0.0,BR,FALSE,,
colar infinito purple cristal lilas,https://www.shopinlove.com.br/colar-infinito-purple-cristal-lilas,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/e2/ad/c3/88a2ea9d0c7c030ff0a786d627/colar-infinito-purple-cristal-lilas-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/e2/ad/c3/88a2ea9d0c7c030ff0a786d627/colar-infinito-purple-cristal-lilas-large-1.jpg,,BO1189-00050,In love,In love,Undefined,Undefined,,FALSE,,U,adult,adult,,,,,,,0.0,BR,FALSE,,
brinco mystic coracao quartzo verde dourado,https://www.shopinlove.com.br/brinco-mystic-coracao-quartzo-verde-dourado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/33/38/db/48b8089e56ddc1884dc300371b/brinco-mystic-coracao-quartzo-verde-dourado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/33/38/db/48b8089e56ddc1884dc300371b/brinco-mystic-coracao-quartzo-verde-dourado-large-1.jpg,,BO1099-00003,In love,In love,Undefined,Undefined,,FALSE,,ÚNICO,adult,adult,,,,,,,0.0,BR,FALSE,,
colar elegance gota preto preto,https://www.shopinlove.com.br/colar-elegance-gota-preto-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/b8/c3/be/0fe9095cd9df60711384096ab5/colar-elegance-gota-preto-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/b8/c3/be/0fe9095cd9df60711384096ab5/colar-elegance-gota-preto-preto-large-1.jpg,,BO1437-00002,In love,In love,Undefined,Undefined,,FALSE,,ÚNICO,adult,adult,,,,,,,0.0,BR,FALSE,,
colar ursinho dourado,https://www.shopinlove.com.br/colar-ursinho-dourado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/12/46/59/c68b9e5d56a5057b7499f0e3d7/colar-ursinho-dourado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/12/46/59/c68b9e5d56a5057b7499f0e3d7/colar-ursinho-dourado-large-1.jpg,,BO1280-00003,In love,In love,Undefined,Undefined,,FALSE,,U,adult,adult,,,,,,,0.0,BR,FALSE,,
vestido pietra rosa,https://www.shopinlove.com.br/vestido-pietra-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/b1/ee/d0/9afaf68ac7a6bfd6a845c40963/vestido-pietra-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/b1/ee/d0/9afaf68ac7a6bfd6a845c40963/vestido-pietra-rosa-large-1.jpg,,IL1958-2-00030,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
macaquinho capri listrado azul,https://www.shopinlove.com.br/macaquinho-capri-listrado-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/f6/ba/ab/264afacd4a4c7c71b664f3a284/macaquinho-capri-listrado-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/f6/ba/ab/264afacd4a4c7c71b664f3a284/macaquinho-capri-listrado-azul-large-1.jpg,,IL3078-00090,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts anne listrado azul,https://www.shopinlove.com.br/shorts-anne-listrado-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/38/38/67/f0bfa1badb3f65353beea5292d/shorts-anne-listrado-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/38/38/67/f0bfa1badb3f65353beea5292d/shorts-anne-listrado-azul-large-1.jpg,,IL3046-2-00090,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa sicilia listrado amarelo,https://www.shopinlove.com.br/camisa-sicilia-listrado-amarelo,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/5e/c1/f3/15aabed7164c706472c26172b6/camisa-sicilia-listrado-amarelo-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/5e/c1/f3/15aabed7164c706472c26172b6/camisa-sicilia-listrado-amarelo-large-1.jpg,,IL3072-1-00433,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa martina listrado azul,https://www.shopinlove.com.br/camisa-martina-listrado-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/49/27/64/09bb322ce2e637e9ccae6ec382/camisa-martina-listrado-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/49/27/64/09bb322ce2e637e9ccae6ec382/camisa-martina-listrado-azul-large-1.jpg,,IL3072-3-00090,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido tule berlim verde,https://www.shopinlove.com.br/vestido-tule-berlim-verde,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/a4/11/b5/bf048a41d0acec63fc39b0f1e7/vestido-tule-berlim-verde-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/a4/11/b5/bf048a41d0acec63fc39b0f1e7/vestido-tule-berlim-verde-large-1.jpg,,IL3105-00018,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido  baviera estampa fundo rosa,https://www.shopinlove.com.br/vestido-estampa-fundo-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/70/89/65/cf71fdea3756585d00ecd63526/vestido-estampa-fundo-rosa-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/70/89/65/cf71fdea3756585d00ecd63526/vestido-estampa-fundo-rosa-large-2.jpg,,IL3095-00407,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa julia poa fundo preto,https://www.shopinlove.com.br/blusa-julia-poa-fundo-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4c/56/a6/356b2b31c61cdda551eda2e51f/blusa-julia-poa-fundo-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4c/56/a6/356b2b31c61cdda551eda2e51f/blusa-julia-poa-fundo-preto-large-1.jpg,,IL3067-00147,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi alongada paola azul marinho,https://www.shopinlove.com.br/saia-midi-alongada-paola-azul-marinho,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/88/86/f6/7a7cb60b86cf63587762b1e9e3/saia-midi-alongada-paola-azul-marinho-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/88/86/f6/7a7cb60b86cf63587762b1e9e3/saia-midi-alongada-paola-azul-marinho-large-1.jpg,,IL1760-00012,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido aurora poa fundo azul,https://www.shopinlove.com.br/vestido-aurora-poa-fundo-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/0d/a9/fa/0b98af750b459d357365cf7ca3/vestido-aurora-poa-fundo-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/0d/a9/fa/0b98af750b459d357365cf7ca3/vestido-aurora-poa-fundo-azul-large-1.jpg,,IL3082-00149,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi gabi poa fundo azul,https://www.shopinlove.com.br/saia-midi-gabi-poa-fundo-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/d0/2e/67/500d7758e7b20ec8d105a7965e/saia-midi-gabi-poa-fundo-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/d0/2e/67/500d7758e7b20ec8d105a7965e/saia-midi-gabi-poa-fundo-azul-large-1.jpg,,IL1760-5-00149,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts saia pietra rosa,https://www.shopinlove.com.br/shorts-saia-pietra-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/65/2d/44/1ebfb96a8294dc2058ae9efceb/shorts-saia-pietra-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/65/2d/44/1ebfb96a8294dc2058ae9efceb/shorts-saia-pietra-rosa-large-1.jpg,,IL3088-00030,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over resort club branco acucar,https://www.shopinlove.com.br/t-shirt-over-resort-club-branco-acucar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4e/6f/75/e97ae8870172cca531be093966/t-shirt-over-resort-club-branco-acucar-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4e/6f/75/e97ae8870172cca531be093966/t-shirt-over-resort-club-branco-acucar-large-1.jpg,,PL334-00176,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
regata lemoncello off white,https://www.shopinlove.com.br/regata-lemoncello-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4b/70/d2/f2f764ba699ab9ecbaa8763b7b/regata-lemoncello-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4b/70/d2/f2f764ba699ab9ecbaa8763b7b/regata-lemoncello-off-white-large-1.jpg,,IL3093-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over hapiness azul,https://www.shopinlove.com.br/t-shirt-over-hapiness-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/40/2d/91/2fb91bdab73fce2a69e9497be5/t-shirt-over-hapiness-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/40/2d/91/2fb91bdab73fce2a69e9497be5/t-shirt-over-hapiness-azul-large-1.jpg,,PL338-00036,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts sun estampa geometrica fundo off,https://www.shopinlove.com.br/shorts-sun-estampa-geometrica-fundo-off,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/f1/56/af/fa502255c5c010c18e82a72e07/shorts-sun-estampa-geometrica-fundo-off-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/f1/56/af/fa502255c5c010c18e82a72e07/shorts-sun-estampa-geometrica-fundo-off-large-1.jpg,,IL3115-00469,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
kimono sun estampa geometrica fundo off,https://www.shopinlove.com.br/kimono-sun-estampa-geometrica-fundo-off,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/5d/12/68/292b5d496651c51b61f4f4b1b5/kimono-sun-estampa-geometrica-fundo-off-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/5d/12/68/292b5d496651c51b61f4f4b1b5/kimono-sun-estampa-geometrica-fundo-off-large-1.jpg,,IL3092-00469,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|G3,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|G3
t-shirt over limonada off white,https://www.shopinlove.com.br/t-shirt-over-limonada-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/b1/5a/94/c990913ad60677c711d9f10f0b/t-shirt-over-limonada-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/b1/5a/94/c990913ad60677c711d9f10f0b/t-shirt-over-limonada-off-white-large-1.jpg,,PL339-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over firenze italy branco acucar,https://www.shopinlove.com.br/t-shirt-over-firenze-italy-branco-acucar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/78/bf/7c/f5b60fb337a606c76ea4b8f697/t-shirt-over-firenze-italy-branco-acucar-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/78/bf/7c/f5b60fb337a606c76ea4b8f697/t-shirt-over-firenze-italy-branco-acucar-large-1.jpg,,PL319-00176,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts jeans gaia jeans,https://www.shopinlove.com.br/shorts-jeans-gaia-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/6f/51/5b/e7c267714cee4494a96f771270/shorts-jeans-gaia-jeans-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/6f/51/5b/e7c267714cee4494a96f771270/shorts-jeans-gaia-jeans-large-1.jpg,,IL1504-00022,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
calca listrada morgana listrado preto com fundo offf,https://www.shopinlove.com.br/calca-listrada-morgana-listrado-preto-com-fundo-offf,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/fc/99/02/9fb5fe6f2a004987bf7d847ba4/calca-listrada-morgana-listrado-preto-com-fundo-offf-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/fc/99/02/9fb5fe6f2a004987bf7d847ba4/calca-listrada-morgana-listrado-preto-com-fundo-offf-large-1.jpg,,IL2475-00381,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
jaqueta franciele marrom,https://www.shopinlove.com.br/jaqueta-franciele-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/96/50/31/1ad2788e271ccdb60753ff481d/jaqueta-franciele-marrom-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/96/50/31/1ad2788e271ccdb60753ff481d/jaqueta-franciele-marrom-large-1.jpg,,IL1937-1-00005,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
baby look maria preto,https://www.shopinlove.com.br/baby-look-maria-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/06/2a/4c/af5d97abdae8243bec434d3214/baby-look-maria-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/06/2a/4c/af5d97abdae8243bec434d3214/baby-look-maria-preto-large-1.jpg,,IL2623-00216,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa em laise eduarda rosa,https://www.shopinlove.com.br/blusa-em-laise-eduarda-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/a8/e4/8b/8416a0cc6ec84ae13c981b0498/blusa-em-laise-eduarda-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/a8/e4/8b/8416a0cc6ec84ae13c981b0498/blusa-em-laise-eduarda-rosa-large-1.jpg,,IL3001-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa flower floral fundo verde,https://www.shopinlove.com.br/blusa-flower-floral-fundo-verde,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/a2/03/09/3a9a685041eca81f677dc34c62/blusa-flower-floral-fundo-verde-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/a2/03/09/3a9a685041eca81f677dc34c62/blusa-flower-floral-fundo-verde-large-1.jpg,,IL2934-1-00261,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa manga curta martina off white,https://www.shopinlove.com.br/blusa-manga-curta-martina-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/24/b1/09/3d4300f41d5817164309c094d2/blusa-manga-curta-martina-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/24/b1/09/3d4300f41d5817164309c094d2/blusa-manga-curta-martina-off-white-large-1.jpg,,IL2685-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi tainara off white,https://www.shopinlove.com.br/saia-midi-tainara-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/e4/40/dd/860da0b8faf64d74b09d01c589/saia-midi-tainara-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/e4/40/dd/860da0b8faf64d74b09d01c589/saia-midi-tainara-off-white-large-1.jpg,,IL2462-00004,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
body poliamida luiza preto,https://www.shopinlove.com.br/body-poliamida-luiza-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/07/05/a3/d548177a014da42d816fffd7de/body-poliamida-luiza-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/07/05/a3/d548177a014da42d816fffd7de/body-poliamida-luiza-preto-large-1.jpg,,IL2933-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi de paete rayane preto,https://www.shopinlove.com.br/saia-midi-de-paete-rayane-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/fe/30/5b/20b76a44f3bd612a7cbf0f9ba5/saia-midi-de-paete-rayane-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/fe/30/5b/20b76a44f3bd612a7cbf0f9ba5/saia-midi-de-paete-rayane-preto-large-1.jpg,,IL1681-00002,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido midi ariela rosa,https://www.shopinlove.com.br/vestido-midi-ariela-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/54/60/fd/a8823be564603013d4741f412b/vestido-midi-ariela-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/54/60/fd/a8823be564603013d4741f412b/vestido-midi-ariela-rosa-large-1.jpg,,IL2819-2-00030,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
